instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, 0.957784475498303, -1.0266138406389769, 0.4214539080410668, -0.9838438483563932, -1.1406223569845264, 0.12560256945767148, 1.3673986785078533]","[-4.616895715585173, -1.980084057920969, -1.713469026905897, -1.398140626268387, -1.1819289943289837, -0.786419117885778, 0.1767643978714748, -0.024900850364113936]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Roof_Area', 'Overall_Height', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[1.3107754457703538, -1.0266138406389769, -1.249844474330613, -1.2202883687830228, 1.0164214592291214, -1.1705315086433428, -0.0027797457928142055, 1.3673986785078533]","[4.405591804768247, -2.4927769142207783, 1.90426790302745, 1.874785171297448, 1.0170698817030992, 0.4904200177192468, -0.26958593800330144, -0.11540238391877766]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, 0.957784475498303, 1.5356528296221867, 1.1350628653988981, -0.9838438483563932, 0.1023549321711691, 0.7736696085081787, 1.3673986785078533]","[-4.535686537568528, -2.021941645554268, -1.7721267291838965, 1.4373620272473362, -1.1407378070284344, 0.219531762920687, 0.14287954238316125, -0.02438330753693929]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[-0.49630400948336617, 0.957784475498303, 0.4214539080410668, -0.9838438483563932, -1.1406223569845264, -0.5224644695928357, 0.1023549321711691, -0.43815570558638767]","[-4.96990582738895, -2.0767172480679896, -1.423676606667609, -1.1127945017031093, -0.8423389206264282, 0.3168071750308883, 0.15294430794526992, 0.023219811810883506]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6865228995100736, 0.957784475498303, 0.7000036384363467, -0.9838438483563932, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-4.941989392121835, -2.077466602436372, -1.2620011312164792, -1.1127945017031085, -0.7047389119451255, 0.16341353263883462, 0.09304672803119551, 0.008750298396853928]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Glazing_Area', 'Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Overall_Height', 'Glazing_Area_Distribution', 'Orientation']","[1.2313237049813155, 2.0716510058771824, -1.4925474743181886, -0.5717010513886703, -1.806943935121173, 1.0164214592291214, -0.5224644695928357, -0.43815570558638767]","[3.775050062480368, 3.7262896867789603, 1.7054351353137926, -1.5565282486837106, 1.2818376815022008, 1.0784837356082226, 0.3775579849440813, 0.029856087498662198]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, 0.957784475498303, -1.0266138406389769, 0.4214539080410668, -0.9838438483563932, -1.1406223569845264, 0.12560256945767148, -1.3409328976335082]","[-4.631745564160421, -1.9787076526815373, -1.718869952349574, -1.4030623476402493, -1.182567134144075, -0.7863417028004092, 0.14095698778557342, 0.007655506359230735]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Roof_Area', 'Overall_Height', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[0.2645715506234637, 0.5661415598030419, -0.41419528314477305, -0.6757701577126913, 1.0164214592291214, -0.5224644695928357, 0.1023549321711691, -1.3409328976335082]","[5.966417629283768, 4.231692607628636, 2.8331807217333456, 2.098233280491522, 1.1509244487025754, 0.44895559964394494, 0.3598496822001014, 0.024006378827145625]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Glazing_Area', 'Relative_Compactness', 'Roof_Area', 'Glazing_Area_Distribution', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Orientation']","[-1.7792596891790744, -0.21097567444330495, 0.957784475498303, -1.81859854769385, 0.14290417764578683, -0.9838438483563932, -1.7095436625803826, 1.3673986785078533]","[-5.054935477232239, -4.233321333005468, -1.9827738979099916, -1.932760386467553, -1.2089653710057213, -0.9814162291563999, -0.9060768860464208, -0.1697096800547282]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, 1.2313237049813155, 0.957784475498303, 0.4214539080410668, -0.9838438483563932, -1.1406223569845264, -0.5224644695928357, -0.43815570558638767]","[-4.9583595374771745, 2.594284115846743, -2.3006888247460804, -1.3800210736336709, -1.1705616743552403, -0.9365293511201349, 0.3346223459935711, 0.024367334525072337]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, -1.0266138406389769, 0.957784475498303, 1.5356528296221867, 1.1350628653988981, -0.9838438483563932, 0.7736696085081787, 1.3673986785078533]","[-4.14740668010515, -1.981117112072651, -1.960093196465766, -1.7035720157552463, 1.2703392247646104, -1.2285386108355807, 0.20106027823648098, -0.02438330753694018]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.21097567444330495, 1.2313237049813155, 0.957784475498303, 0.14290417764578683, -0.9838438483563932, -1.7095436625803826, 1.421736647558686, -1.3409328976335082]","[-4.94787022451594, 2.4953548221855835, -2.302885404518328, -1.3802180326068916, -1.185512450249707, -1.0439629607965113, -0.15383809236291768, 0.017953884865937297]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, 0.957784475498303, -1.0266138406389769, 0.4214539080410668, -0.9838438483563932, -1.1406223569845264, -1.1705315086433428, 1.3673986785078533]","[-4.612045609472425, -1.9813608474410263, -1.7672732252401424, -1.4051314854948682, -1.18192899432899, -0.7981805575212642, 0.31130929185394507, -0.07811005292238704]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Roof_Area', 'Overall_Height', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.2645715506234637, 0.5661415598030419, -0.41419528314477305, -0.6757701577126913, 1.0164214592291214, 0.1023549321711691, 1.421736647558686, -1.3409328976335082]","[5.966384328815375, 4.220808933829661, 2.840526518179219, 2.09919593620468, 1.1532528482271225, 0.37803332011545443, 0.19905010618528962, 0.01292790748591166]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, 0.957784475498303, -1.0266138406389769, 1.5356528296221867, 1.1350628653988981, -0.9838438483563932, 1.421736647558686, -0.43815570558638767]","[-4.1624542501788415, -1.9601584839265778, -1.9343369426284704, -1.7056220150457655, 1.2337381596612103, -1.2311375081450295, 0.04656715579956128, 0.009489292292048646]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9718512345501338, 0.957784475498303, 0.9785533688316267, -0.9838438483563932, -0.0027797457928142055, 0.1023549321711691, 0.12560256945767148, 0.4646214864607328]","[-4.820102505707547, -2.07189138848684, -1.3464399719288362, -1.1088505999659848, -0.40664239876123975, 0.11531884124217928, 0.0905731000604515, -0.0078014490109845624]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Relative_Compactness', 'Wall_Area', 'Glazing_Area', 'Surface_Area', 'Roof_Area', 'Overall_Height', 'Glazing_Area_Distribution', 'Orientation']","[0.2645715506234637, 0.5661415598030419, 1.2313237049813155, -0.41419528314477305, -0.6757701577126913, 1.0164214592291214, 0.12560256945767148, -1.3409328976335082]","[5.837776286587769, 4.266033033610878, 3.030294242735832, 2.7176458444037, 2.181514954933423, 1.1643996273466968, 0.13428702238552148, 0.01477555606482639]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[-0.9718512345501338, 0.957784475498303, 0.9785533688316267, -0.9838438483563932, -0.0027797457928142055, -0.5224644695928357, 0.1023549321711691, 0.4646214864607328]","[-4.816119263673673, -2.071142034118453, -1.3535840458233181, -1.1088505999659901, -0.4077379722214083, 0.30189891213720976, 0.12204551786456008, 0.0014548593643723962]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Overall_Height', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, -1.4925474743181886, -0.5717010513886703, -1.806943935121173, 1.0164214592291214, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[3.4645537813827607, 1.4351681458684467, -1.431932564129316, 1.1472367407559418, 0.9623841260751762, 0.3681562238476088, 0.2773912572501187, 0.010147883432915616]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Relative_Compactness', 'Wall_Area', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.020756784416597472, 2.2729054765906103, -1.2202883687830228, -0.1356455527494931, 1.0164214592291214, 0.1023549321711691, 0.12560256945767148, -1.3409328976335082]","[5.190204469628063, 2.901729100957775, 2.2276570392011585, 2.0102840920465255, 1.100084977927792, 0.2705820767126772, 0.2436795857650793, 0.00896528979834521]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.21097567444330495, 1.2313237049813155, 0.957784475498303, 0.14290417764578683, -0.9838438483563932, -1.7095436625803826, 0.12560256945767148, -1.3409328976335082]","[-4.94529513018315, 2.6021422689615785, -2.2918924976789814, -1.3820461164829183, -1.170561674355242, -1.0125868544732293, 0.04679564824480842, 0.014562842793131026]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Relative_Compactness', 'Wall_Area', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.020756784416597472, 2.2729054765906103, -1.2202883687830228, -0.1356455527494931, 1.0164214592291214, 0.1023549321711691, 1.421736647558686, -1.3409328976335082]","[5.1941544111935425, 2.89315024496387, 2.2293690492826936, 2.010485814597926, 1.10241337745234, 0.2890782588292655, 0.21316474226196291, 0.009999845006991137]"
