instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
11              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
11     0.464621      1.231324                  -1.170532  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, -0.41419528314477305, 0.5661415598030419, 0.2645715506234637, -1.1705315086433428, 0.4646214864607328]","[6.810042760077302, 3.167696224810623, 1.9424571724657618, 0.7778677565745404, 0.6602008685486291, -0.5531567066434766, -0.22343051331668384, -0.013546812447550849]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
12             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
12     0.464621     -1.026614                   1.421737  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, -1.0266138406389769, 1.421736647558686, -0.0027797457928142055, 0.4646214864607328]","[-7.679409920938245, 6.167438794632408, -3.6339749015986307, -3.404216956191794, -2.7717341967092928, 0.4149423818738569, 0.09106218876532424, -0.013546812447556178]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
13              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
13    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, -0.41419528314477305, 0.5661415598030419, 0.2645715506234637, -0.5224644695928357, -0.43815570558638767]","[6.810042760077313, 3.1676962248106184, 1.9424571724657653, 0.7778677565745467, 0.6602008685486283, -0.5531567066434855, -0.06383728951905354, 0.006672310608497156]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
14              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
14    -0.438156      1.231324                   1.421737  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, -0.41419528314477305, 0.5661415598030419, 0.2645715506234637, 1.421736647558686, -0.43815570558638767]","[6.810042760077314, 3.167696224810621, 1.942457172465759, 0.7778677565745404, 0.6602008685486283, -0.5531567066434784, 0.4149423818738587, 0.00667231060849538]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
15              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
15     0.464621     -1.026614                    0.77367  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 0.9303376657169388, -1.0266138406389769, -0.971294743935333, -0.6757701577126913, -0.5717010513886703, 0.7736696085081787, 0.4646214864607328]","[6.81004276007731, -4.171938899638186, -2.7717341967092937, 2.450701641681066, 1.9424571724657695, -0.4780764910179687, 0.2553491580762097, -0.013546812447551737]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, -1.0266138406389769, 0.4214539080410668, -1.1406223569845264, 0.12560256945767148, 1.3673986785078533]","[-7.679409920938242, -3.633974901598627, 3.5825943710647628, -2.7717341967092946, -1.7313830710852578, -1.0472151708012731, 0.09575593427857676, -0.033765935503608624]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[1.0164214592291214, 1.3107754457703538, -1.2202883687830228, -1.249844474330613, -1.0266138406389769, -1.1705315086433428, -0.0027797457928142055, 1.3673986785078533]","[6.810042760077309, -6.23981443849231, 3.8012678638205686, 3.2871185842343325, -2.771734196709289, -0.2234305133166874, 0.09106218876532779, -0.03376593550361129]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Relative_Compactness', 'Overall_Height', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[-1.3522890146035487, -0.9838438483563932, 1.5356528296221867, 0.957784475498303, 1.1350628653988981, 0.7736696085081787, 0.1023549321711691, 1.3673986785078533]","[8.235314333486528, -7.679409920938241, -5.07705084129832, -3.6339749015986302, 1.2293395483319252, 0.25534915807621594, 0.19798101405066193, -0.03376593550360507]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 0.1023549321711691, -0.5224644695928357, -0.43815570558638767]","[-7.679409920938251, -3.633974901598629, 3.5825943710647623, -1.7313830710852596, -1.0472151708012731, 0.19798101405066948, -0.06383728951905532, 0.00667231060849538]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.6865228995100736, 0.957784475498303, 0.7000036384363467, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-7.679409920938242, 4.616532140491823, -3.633974901598638, -2.567800013638524, -0.47807649101797, 0.1979810140506597, 0.09575593427858387, 0.006672310608497156]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Relative_Compactness', 'Overall_Height', 'Surface_Area', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, 1.0164214592291214, -1.806943935121173, -1.4925474743181886, 1.2313237049813155, -0.5717010513886703, -0.5224644695928357, -0.43815570558638767]","[-10.375565516200544, 6.810042760077311, 4.95995246934086, 4.730673209497967, 3.16769622481062, -0.47807649101797267, -0.06383728951904999, 0.006672310608494492]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, -1.0266138406389769, 0.4214539080410668, -1.1406223569845264, 0.12560256945767148, -1.3409328976335082]","[-7.6794099209382445, -3.6339749015986333, 3.5825943710647645, -2.7717341967093025, -1.7313830710852613, -1.0472151708012705, 0.09575593427858209, 0.02689143366455049]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, -0.41419528314477305, 0.5661415598030419, 0.2645715506234637, 0.1023549321711691, -0.5224644695928357, -1.3409328976335082]","[6.810042760077307, 1.9424571724657662, 0.7778677565745378, 0.6602008685486274, -0.5531567066434802, 0.19798101405066593, -0.06383728951904999, 0.026891433664544273]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.7792596891790744, 0.957784475498303, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, -1.81859854769385, 1.3673986785078533]","[-7.679409920938239, -4.751544337215927, -3.633974901598643, 2.0316877169241687, -1.6163538505845683, -0.8949661285319941, -0.38302373711432836, -0.033765935503607736]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, 1.2313237049813155, 0.4214539080410668, -1.1406223569845264, -0.5224644695928357, -0.43815570558638767]","[-7.679409920938233, -3.633974901598635, 3.5825943710647636, 3.1676962248106246, -1.7313830710852676, -1.0472151708012722, -0.0638372895190571, 0.00667231060849538]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Relative_Compactness', 'Overall_Height', 'Surface_Area', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, -0.9838438483563932, 1.5356528296221867, 0.957784475498303, -1.0266138406389769, 1.1350628653988981, 0.7736696085081787, 1.3673986785078533]","[8.235314333486532, -7.679409920938247, -5.0770508412983215, -3.6339749015986325, -2.7717341967092928, 1.2293395483319274, 0.25534915807621594, -0.03376593550360596]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.2313237049813155, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, 1.421736647558686, -1.3409328976335082]","[-7.67940992093825, -3.6339749015986467, 3.1676962248106255, 2.031687716924176, -1.6163538505845674, -0.8949661285319968, 0.41494238187385335, 0.02689143366455138]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, -1.0266138406389769, 0.4214539080410668, -1.1406223569845264, -1.1705315086433428, 1.3673986785078533]","[-7.679409920938244, -3.6339749015986307, 3.582594371064763, -2.771734196709298, -1.7313830710852613, -1.0472151708012696, -0.22343051331669095, -0.03376593550360596]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[1.0164214592291214, -0.6757701577126913, -0.41419528314477305, 0.5661415598030419, 0.2645715506234637, 1.421736647558686, 0.1023549321711691, -1.3409328976335082]","[6.810042760077313, 1.9424571724657715, 0.7778677565745422, 0.6602008685486229, -0.553156706643481, 0.4149423818738498, 0.19798101405065793, 0.026891433664549602]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Relative_Compactness', 'Overall_Height', 'Surface_Area', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, -0.9838438483563932, 1.5356528296221867, 0.957784475498303, -1.0266138406389769, 1.1350628653988981, 1.421736647558686, -0.43815570558638767]","[8.23531433348653, -7.679409920938239, -5.077050841298324, -3.6339749015986405, -2.7717341967092937, 1.2293395483319278, 0.4149423818738569, 0.006672310608496268]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, 0.12560256945767148, -0.0027797457928142055, 0.4646214864607328]","[-7.679409920938246, 6.1674387946324085, -3.6339749015986325, -3.4042169561917905, 0.19798101405066593, 0.09575593427858031, 0.0910621887653269, -0.013546812447554402]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, -0.41419528314477305, 0.5661415598030419, 0.2645715506234637, 0.12560256945767148, -1.3409328976335082]","[6.810042760077315, 3.1676962248106166, 1.9424571724657653, 0.777867756574536, 0.6602008685486309, -0.5531567066434802, 0.09575593427858209, 0.026891433664552267]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, -0.0027797457928142055, -0.5224644695928357, 0.4646214864607328]","[-7.67940992093825, 6.16743879463241, -3.633974901598636, -3.4042169561917905, 0.19798101405066504, 0.09106218876532868, -0.06383728951905354, -0.013546812447550849]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Relative_Compactness', 'Overall_Height', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, 1.0164214592291214, -1.806943935121173, -1.4925474743181886, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-10.375565516200542, 6.810042760077307, 4.9599524693408625, 4.730673209497967, -0.47807649101797445, 0.19798101405066015, 0.09575593427858564, 0.006672310608492715]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Surface_Area', 'Orientation']","[1.0164214592291214, -1.2202883687830228, 2.2729054765906103, -0.020756784416597472, 0.1023549321711691, 0.12560256945767148, -0.1356455527494931, -1.3409328976335082]","[6.810042760077311, 3.801267863820563, 2.3676169078985208, 0.997749947497109, 0.19798101405067303, 0.09575593427858209, -0.058549185978726825, 0.026891433664548714]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.2313237049813155, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, 0.12560256945767148, -1.3409328976335082]","[-7.679409920938254, -3.633974901598643, 3.167696224810622, 2.031687716924175, -1.6163538505845665, -0.8949661285319896, 0.09575593427858031, 0.026891433664553155]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Glazing_Area', 'Surface_Area', 'Orientation']","[1.0164214592291214, -1.2202883687830228, 2.2729054765906103, -0.020756784416597472, 1.421736647558686, 0.1023549321711691, -0.1356455527494931, -1.3409328976335082]","[6.810042760077318, 3.8012678638205664, 2.3676169078985234, 0.9977499474971117, 0.41494238187384624, 0.19798101405067303, -0.058549185978732154, 0.026891433664543385]"
