instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
10             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
10     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.7792596891790744, 0.957784475498303, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, -1.81859854769385, 1.3673986785078533]","[-7.770038135336534, -4.748647026324917, -3.3702064721385945, 3.28165501492315, -1.5619854295611901, -1.1333460687823091, -0.38274565198460486, -0.03319365698218668]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
11              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
11     0.464621      1.231324                  -1.170532  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, -1.1705315086433428, 0.4646214864607328]","[6.890411176618929, 3.1657646842165548, 1.8014658636232692, 0.7145007824928946, 0.7017615698025672, -0.5066913226505081, -0.2232682969918134, -0.013317215675828109]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
12             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
12     0.464621     -1.026614                   1.421737  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, -1.0266138406389769, 1.421736647558686, -0.0027797457928142055, 0.4646214864607328]","[-7.770038135336504, 5.6493714759062446, -3.3702064721386016, -3.0711500958038247, -2.7700440986907617, 0.41464112298352873, 0.09855183206792795, -0.013317215675600735]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
13              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
13    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, -0.5224644695928357, -0.43815570558638767]","[6.890411176618877, 3.1657646842166143, 1.8014658636231111, 0.714500782492709, 0.7017615698025237, -0.5066913226506973, -0.06379094199755286, 0.0065592256309709995]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
14              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
14    -0.438156      1.231324                   1.421737  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 1.421736647558686, -0.43815570558638767]","[6.890411176619017, 3.1657646842166187, 1.8014658636233403, 0.7145007824927427, 0.7017615698027413, -0.5066913226507115, 0.4146411229834186, 0.006559225630991428]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
15              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
15     0.464621     -1.026614                    0.77367  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 0.9303376657169388, -1.0266138406389769, -0.971294743935333, -0.6757701577126913, -0.5717010513886703, 0.7736696085081787, 0.4646214864607328]","[6.8904111766193505, -3.8214943680273423, -2.7700440986901995, 2.2109262360455246, 1.801465863623365, -0.5173971183571153, 0.2551637679903509, -0.013317215675176186]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, -1.0266138406389769, 0.4214539080410668, -1.1406223569845264, 0.12560256945767148, 1.3673986785078533]","[-7.77003813533659, -3.370206472138534, 3.281655014923321, -2.770044098690793, -1.5619854295611342, -1.1333460687820303, 0.09568641299612857, -0.03319365698226484]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[1.0164214592291214, 1.3107754457703538, -1.2202883687830228, -1.249844474330613, -1.0266138406389769, -1.1705315086433428, -0.0027797457928142055, 1.3673986785078533]","[6.890411176618723, -5.7156675368140295, 3.5253566422121336, 2.965508569167533, -2.7700440986910846, -0.22326829699188355, 0.09855183206806162, -0.03319365698234966]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[-0.9838438483563932, -1.3522890146035487, 1.5356528296221867, 0.957784475498303, 1.1350628653988981, 0.7736696085081787, 0.1023549321711691, 1.3673986785078533]","[-7.7700381353366845, 7.543544644693142, -4.580314762046793, -3.370206472138484, 1.3304497329194587, 0.25516376798975315, 0.19786029276448325, -0.033193656981970854]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 0.1023549321711691, -0.5224644695928357, -0.43815570558638767]","[-7.770038135336604, -3.370206472138599, 3.2816550149228556, -1.5619854295615418, -1.133346068781922, 0.19786029276407646, -0.06379094199738589, 0.006559225631077581]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.6865228995100736, 0.957784475498303, 0.7000036384363467, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-7.770038135336627, 4.2287415993168285, -3.370206472138454, -2.316567762682449, -0.5173971183570938, 0.19786029276390416, 0.09568641299592962, 0.006559225631029619]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Relative_Compactness', 'Overall_Height', 'Surface_Area', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, 1.0164214592291214, -1.806943935121173, -1.4925474743181886, 1.2313237049813155, -0.5717010513886703, -0.5224644695928357, -0.43815570558638767]","[-9.504013874387638, 6.890411176619059, 4.474673235409383, 4.387302031504941, 3.1657646842165237, -0.5173971183577617, -0.06379094199677127, 0.006559225631335153]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, -1.0266138406389769, 0.4214539080410668, -1.1406223569845264, 0.12560256945767148, -1.3409328976335082]","[-7.770038135336593, -3.370206472138552, 3.2816550149232353, -2.7700440986907653, -1.5619854295611333, -1.1333460687820356, 0.09568641299610903, 0.02643566693762711]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 0.1023549321711691, -0.5224644695928357, -1.3409328976335082]","[6.890411176619072, 1.8014658636232923, 0.7145007824928449, 0.7017615698027999, -0.506691322650437, 0.1978602927641555, -0.06379094199735746, 0.02643566693786248]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.7792596891790744, 0.957784475498303, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, -1.81859854769385, 1.3673986785078533]","[-7.770038135336358, -4.748647026324628, -3.370206472138621, 1.861025138333341, -1.7492950192077164, -0.8074030964398791, -0.3827456519844077, -0.03319365698230925]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, 1.2313237049813155, 0.4214539080410668, -1.1406223569845264, -0.5224644695928357, -0.43815570558638767]","[-7.770038135336666, -3.370206472138644, 3.2816550149227566, 3.1657646842165863, -1.5619854295614997, -1.1333460687822767, -0.06379094199739388, 0.0065592256310109676]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.3522890146035487, 1.5356528296221867, 0.957784475498303, -1.0266138406389769, 1.1350628653988981, 0.7736696085081787, 1.3673986785078533]","[-7.770038135336934, 7.543544644692869, -4.580314762046889, -3.3702064721386193, -2.770044098690742, 1.3304497329191785, 0.2551637679895755, -0.03319365698223109]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.2313237049813155, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, 1.421736647558686, -1.3409328976335082]","[-7.770038135336587, -3.370206472138678, 3.1657646842167404, 1.8610251383329994, -1.7492950192076995, -0.8074030964401606, 0.41464112298354294, 0.02643566693755428]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, -1.0266138406389769, 0.4214539080410668, -1.1406223569845264, -1.1705315086433428, 1.3673986785078533]","[-7.770038135336572, -3.370206472138543, 3.2816550149232966, -2.7700440986904287, -1.5619854295610889, -1.1333460687821342, -0.22326829699145279, -0.033193656982140496]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 1.421736647558686, 0.1023549321711691, -1.3409328976335082]","[6.890411176619159, 1.8014658636233891, 0.7145007824928378, 0.7017615698028088, -0.5066913226502892, 0.4146411229835607, 0.19786029276402672, 0.026435666937859814]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.3522890146035487, 1.5356528296221867, 0.957784475498303, -1.0266138406389769, 1.1350628653988981, 1.421736647558686, -0.43815570558638767]","[-7.770038135336965, 7.543544644692801, -4.58031476204701, -3.3702064721387837, -2.7700440986910486, 1.3304497329191083, 0.4146411229832605, 0.006559225630910603]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, -0.0027797457928142055, 0.12560256945767148, 0.4646214864607328]","[-7.77003813533641, 5.649371475906162, -3.37020647213855, -3.0711500958039784, 0.19786029276414663, 0.09855183206795459, 0.0956864129960735, -0.013317215675883176]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 0.12560256945767148, -1.3409328976335082]","[6.890411176618876, 3.1657646842164677, 1.8014658636233776, 0.7145007824929008, 0.701761569802847, -0.5066913226503429, 0.0956864129960433, 0.02643566693739796]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, -0.0027797457928142055, -0.5224644695928357, 0.4646214864607328]","[-7.77003813533638, 5.649371475906127, -3.3702064721385314, -3.0711500958040236, 0.19786029276408357, 0.09855183206790219, -0.06379094199738056, -0.013317215676014627]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Relative_Compactness', 'Overall_Height', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, 1.0164214592291214, -1.806943935121173, -1.4925474743181886, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-9.504013874387601, 6.890411176619201, 4.474673235409462, 4.387302031505256, -0.5173971183574881, 0.19786029276435446, 0.09568641299622804, 0.006559225631842747]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Surface_Area', 'Orientation']","[1.0164214592291214, -1.2202883687830228, 2.2729054765906103, -0.020756784416597472, 0.1023549321711691, 0.12560256945767148, -0.1356455527494931, -1.3409328976335082]","[6.890411176619218, 3.525356642211653, 2.5623476337677653, 0.9139385539393734, 0.19786029276470352, 0.09568641299631686, -0.05282076331873853, 0.026435666937821622]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.2313237049813155, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, 0.12560256945767148, -1.3409328976335082]","[-7.770038135336517, -3.370206472138541, 3.1657646842167884, 1.86102513833319, -1.7492950192076249, -0.8074030964399848, 0.09568641299612679, 0.026435666937755897]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Glazing_Area', 'Surface_Area', 'Orientation']","[1.0164214592291214, -1.2202883687830228, 2.2729054765906103, -0.020756784416597472, 1.421736647558686, 0.1023549321711691, -0.1356455527494931, -1.3409328976335082]","[6.890411176619179, 3.5253566422114897, 2.562347633767949, 0.9139385539392597, 0.4146411229838378, 0.19786029276456762, -0.05282076331882557, 0.026435666937752345]"
