instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
10             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
10     1.367399      -1.77926                  -1.818599  ","['Glazing_Area', 'Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.7792596891790744, -0.9838438483563932, 0.957784475498303, -1.1406223569845264, -0.49630400948336617, 0.4214539080410668, -1.81859854769385, 1.3673986785078533]","[-2.734658316687449, -2.4239658255614875, -2.3281180932781593, -1.983368127671028, -0.8568665872736378, -0.7931658080401007, -0.3248781133177623, 0.27430940245576174]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
11              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
11     0.464621      1.231324                  -1.170532  ","['Overall_Height', 'Wall_Area', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[1.0164214592291214, 0.5661415598030419, 1.2313237049813155, -0.6757701577126913, -0.41419528314477305, 0.2645715506234637, 0.4646214864607328, -1.1705315086433428]","[3.1567005167830207, 2.8216285879203955, 2.7977822384453352, 2.436204405192896, 1.2480890752401557, 1.038734990814988, 0.5655965363866358, -0.16379827498181498]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
12             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
12     0.464621     -1.026614                   1.421737  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation', 'Wall_Area']","[-0.9838438483563932, 0.957784475498303, -1.0266138406389769, 0.9785533688316267, -0.9718512345501338, 1.421736647558686, 0.4646214864607328, -0.0027797457928142055]","[-2.8984091757286015, -2.809168382870018, -1.7374919193589182, -1.5050281994656087, -1.4132873077304087, 0.13322324442569844, -0.05606490277104115, -0.002899718683127439]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
13              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
13    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Wall_Area', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 0.5661415598030419, 1.2313237049813155, -0.6757701577126913, -0.41419528314477305, 0.2645715506234637, -0.5224644695928357, -0.43815570558638767]","[3.259042378612482, 2.9807583423542763, 2.7241402971026805, 2.5328195270888987, 1.3019248770864191, 1.0862190344829141, 0.6915075309414593, 0.5220799971523427]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
14              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
14    -0.438156      1.231324                   1.421737  ","['Overall_Height', 'Wall_Area', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 0.5661415598030419, -0.6757701577126913, 1.2313237049813155, -0.41419528314477305, 0.2645715506234637, 1.421736647558686, -0.43815570558638767]","[3.0501964530924814, 2.7630336035023237, 2.358850172652901, 2.3046238862444657, 1.1838680810932907, 0.96710994502308, -0.8803905045483411, 0.4233060711796579]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
15              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
15     0.464621     -1.026614                    0.77367  ","['Glazing_Area', 'Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.0266138406389769, 1.0164214592291214, -0.6757701577126913, -0.5717010513886703, 0.9303376657169388, -0.971294743935333, 0.7736696085081787, 0.4646214864607328]","[-2.6897804215308367, 2.520486702288629, 1.8114107188772854, -1.513514753805068, 1.1995208310619532, 1.193181021578013, 0.3011029066136821, 0.118047048998978]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.1406223569845264, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, 0.12560256945767148, 1.3673986785078533]","[-2.810284932361662, -2.7474531858725744, -2.5158037884413806, -1.8388103166401883, -0.9297492651837667, -0.8448284351740583, 0.11850787641338734, 0.06283263578354603]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Glazing_Area', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.0266138406389769, -1.2202883687830228, 1.0164214592291214, -1.249844474330613, 1.3107754457703538, -0.0027797457928142055, -1.1705315086433428, 1.3673986785078533]","[-2.829635255658447, 2.493682270971554, 2.2060997106568965, 1.112613555773585, 1.111431159562399, 0.5401240547344712, -0.3084472990203828, -0.22426020940661395]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Overall_Height', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.5356528296221867, 1.1350628653988981, -1.3522890146035487, 0.1023549321711691, 0.7736696085081787, 1.3673986785078533]","[-2.843597293334777, -2.7489288076691007, -2.3721927543889203, 2.3677055130561504, -1.9035229041713846, 0.10979713101106459, 0.05708543757444762, -0.032349443768829644]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.1406223569845264, -0.49630400948336617, 0.4214539080410668, -0.5224644695928357, 0.1023549321711691, -0.43815570558638767]","[-3.0325948562357956, -3.004874414900592, -2.806582219304323, -0.9917006929813352, -0.8820766752454006, 0.18646720133639327, 0.18252552286663448, 0.02504285349087798]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.5717010513886703, 0.7000036384363467, -0.6865228995100736, 0.12560256945767148, 0.1023549321711691, -0.43815570558638767]","[-3.1797956024406773, -3.1326370050616674, -1.4794077670774692, -1.2575736380518112, -1.2244862730490222, 0.19531500537528856, 0.1622386922959178, 0.05242223907452104]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Glazing_Area', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.2313237049813155, -1.4925474743181886, 1.0164214592291214, -1.806943935121173, 2.0716510058771824, -0.5717010513886703, -0.5224644695928357, -0.43815570558638767]","[2.88530924433583, 2.7821128123726337, 2.135089087745997, 1.1668089101316488, 1.104345112907409, -0.8443234750497406, 0.4404243536729666, 0.3345284414914609]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.1406223569845264, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, 0.12560256945767148, -1.3409328976335082]","[-2.8360974923161963, -2.7674699771131133, -2.567619900114483, -1.8373032709578272, -0.9357262004632529, -0.8493398052130496, 0.17208305162813886, 0.03148133769615935]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Overall_Height', 'Wall_Area', 'Roof_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 0.5661415598030419, -0.6757701577126913, -0.41419528314477305, 0.2645715506234637, 0.1023549321711691, -0.5224644695928357, -1.3409328976335082]","[3.175568389211361, 2.8598622796906774, 2.397225488030232, 1.2326218837627483, 1.0376758361853797, 0.9395248616731298, 0.6025670982034796, -0.4795631256016222]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Glazing_Area', 'Wall_Area', 'Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.7792596891790744, -1.7095436625803826, -0.9838438483563932, 0.957784475498303, -0.21097567444330495, 0.14290417764578683, 1.3673986785078533, -1.81859854769385]","[-2.6232931474354, -2.444835218461982, -2.282490420260263, -2.2030580601266365, -0.5564368292759703, -0.4777797979722802, 0.295515936421876, -0.23630277199698213]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, -1.1406223569845264, 1.2313237049813155, -0.49630400948336617, 0.4214539080410668, -0.5224644695928357, -0.43815570558638767]","[-2.9468529090162443, -2.9287436421391497, -2.7360202854450044, 2.1358309508505973, -0.9893391503537252, -0.8701875587170047, 0.1848249574185008, 0.0568683316588281]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Overall_Height', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.5356528296221867, 1.1350628653988981, -1.3522890146035487, -1.0266138406389769, 0.7736696085081787, 1.3673986785078533]","[-2.701522570667733, -2.5864632455841745, -2.2052705301874838, 2.201088591318883, -1.7872150616514366, -1.72026546203083, 0.2248639295641972, -0.05340599131424639]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Wall_Area', 'Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.7095436625803826, 0.957784475498303, -0.9838438483563932, 1.2313237049813155, -0.21097567444330495, 0.14290417764578683, 1.421736647558686, -1.3409328976335082]","[-3.182547637424336, -2.5811483660094643, -2.514544331080756, 1.8427604862580225, -0.5971529823049675, -0.482642469829778, -0.17371068178641735, -0.03021295508841426]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9838438483563932, 0.957784475498303, -1.1406223569845264, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, 1.3673986785078533, -1.1705315086433428]","[-2.7269614073479813, -2.642400141984158, -2.348185893491567, -1.9264705506565596, -0.9214752932945522, -0.8419889901425286, 0.14348770761242235, -0.06860807719876583]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Wall_Area', 'Roof_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 0.5661415598030419, -0.6757701577126913, -0.41419528314477305, 0.2645715506234637, 0.1023549321711691, 1.421736647558686, -1.3409328976335082]","[3.000172193631287, 2.6856505503772263, 2.259910611737049, 1.1333643514500205, 0.9373602403803369, 0.7525537598488157, -0.6204493732816694, -0.4224423023962478]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.1350628653988981, 1.5356528296221867, -1.3522890146035487, -1.0266138406389769, 1.421736647558686, -0.43815570558638767]","[-2.700103492618857, -2.588265174465821, 2.266748882744908, -2.1827295151915322, -1.7746255608781265, -1.5985009632530511, 0.2092394811870566, -0.011834687478810224]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Overall_Height', 'Roof_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation', 'Wall_Area']","[-0.9838438483563932, 0.957784475498303, 0.9785533688316267, -0.9718512345501338, 0.12560256945767148, 0.1023549321711691, 0.4646214864607328, -0.0027797457928142055]","[-3.2195177814122555, -3.1334941058807004, -1.6684639298103372, -1.5662908568387612, 0.21347645877965782, 0.18087341334037088, 0.06747542575103527, 0.0612445665845307]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Wall_Area', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 0.5661415598030419, -0.6757701577126913, 1.2313237049813155, -0.41419528314477305, 0.2645715506234637, 0.12560256945767148, -1.3409328976335082]","[3.106153486326205, 2.80534832841425, 2.406975003213912, 2.3792137003318166, 1.2255794586062114, 1.012339436933873, 0.754158211256108, -0.6225474910918036]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation', 'Wall_Area']","[-0.9838438483563932, 0.957784475498303, 0.9785533688316267, -0.9718512345501338, 0.1023549321711691, -0.5224644695928357, 0.4646214864607328, -0.0027797457928142055]","[-3.197471813299191, -3.099322942318251, -1.6633327879139674, -1.560436076542424, 0.2355260415489937, 0.2211921979628766, 0.07619112691988938, 0.06117841406060265]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.4925474743181886, 1.0164214592291214, -0.5717010513886703, -1.806943935121173, 2.0716510058771824, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[2.6791239811057515, 2.05822192303662, -0.9976066373680279, 0.9449194920999933, 0.845020815289137, 0.6752866933616182, 0.4565037868987254, 0.24052257894285]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Wall_Area', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Relative_Compactness', 'Orientation']","[2.2729054765906103, -1.2202883687830228, 1.0164214592291214, -0.1356455527494931, 0.1023549321711691, 0.12560256945767148, -0.020756784416597472, -1.3409328976335082]","[4.843629920977913, 3.25844306045666, 2.9570236589616368, 1.039581563031848, 0.9594056032583742, 0.9039075420253653, 0.8568638280568335, -0.5906484616129646]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Wall_Area', 'Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.7095436625803826, 0.957784475498303, -0.9838438483563932, 1.2313237049813155, -0.21097567444330495, 0.14290417764578683, 0.12560256945767148, -1.3409328976335082]","[-3.4496801496175236, -2.7126829339037215, -2.6571793265893535, 1.9887745617799686, -0.6022767725615874, -0.48401819742807284, 0.09860942098167502, -0.04080783935333088]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Wall_Area', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[2.2729054765906103, -1.2202883687830228, 1.0164214592291214, -0.1356455527494931, 0.1023549321711691, -0.020756784416597472, -1.3409328976335082, 1.421736647558686]","[4.59222873885594, 3.0770572388525004, 2.762288555885462, 0.9328567612083614, 0.8249127476515534, 0.7534578176699265, -0.5298875940441556, -0.5169228084163748]"
