instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
10             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
10     1.367399      -1.77926                  -1.818599  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -0.9838438483563932, -1.7792596891790744, 0.4214539080410668, -0.49630400948336617, -1.81859854769385, 1.3673986785078533]","[-4.680310197664552, -3.090105326002096, -2.8786466869801064, -2.8769703605396875, -0.965448478685708, -0.38569328439820316, -0.04006309626428094, -0.01736580843633253]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
11              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
11     0.464621      1.231324                  -1.170532  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 1.2313237049813155, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 0.4646214864607328, -1.1705315086433428]","[4.7111073469484275, 2.9101927496280395, 2.627227362844185, 1.4625769793176255, 0.33546215721088934, 0.24649767096212233, -0.07542777257305136, 0.04452670382152303]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
12             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
12     0.464621     -1.026614                   1.421737  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -0.9838438483563932, -1.0266138406389769, 0.9785533688316267, -0.9718512345501338, -0.0027797457928142055, 0.4646214864607328, 1.421736647558686]","[-4.585590623241694, -2.9494333466871026, -2.8845687781349354, -1.0017953583103785, -0.8617396316020549, 0.1858934424271209, -0.11637510296638948, 0.08806364301328144]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
13              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
13    -0.438156      1.231324                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 1.2313237049813155, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, -0.43815570558638767, -0.5224644695928357]","[4.529687516411098, 2.935259352220918, 2.8507900759764686, 1.3618003565247845, 0.4305519414600436, 0.29686715062166885, 0.12043432609417638, -0.07018992295714059]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
14              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
14    -0.438156      1.231324                   1.421737  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, 1.2313237049813155, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 1.421736647558686, -0.43815570558638767]","[4.710990830308085, 2.9977980382503047, 2.782645225726584, 1.4407723224683116, 0.43020129265490464, 0.13566119434337387, 0.055511346067167344, 0.018917230091913297]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
15              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
15     0.464621     -1.026614                    0.77367  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, -0.5717010513886703, -1.0266138406389769, 1.0164214592291214, -0.971294743935333, 0.9303376657169388, 0.4646214864607328, 0.7736696085081787]","[4.604829679022587, -3.0480353851976796, -2.8570852457753935, 2.8117319268258156, 1.680211285979282, 1.0578479016574673, -0.03571004004823029, -0.027248742697043374]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -1.1406223569845264, -0.9838438483563932, -1.0266138406389769, 0.4214539080410668, -0.49630400948336617, 1.3673986785078533, 0.12560256945767148]","[-4.6057163782040575, -3.1198892322749265, -2.9609806511244643, -2.8129918269840517, -0.9006701403182866, -0.4760351614364938, -0.0855725394880555, 0.024445531382742983]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.2202883687830228, 1.0164214592291214, -1.0266138406389769, -1.249844474330613, 1.3107754457703538, -0.0027797457928142055, 1.3673986785078533, -1.1705315086433428]","[4.668641551395576, 2.9417871254672803, -2.912069116235279, 1.7051286707106987, 1.1822020872593197, 0.2825675760175053, 0.06243717254528624, 0.027995032027441278]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, 1.1350628653988981, -0.9838438483563932, 1.5356528296221867, -1.3522890146035487, 0.1023549321711691, 1.3673986785078533, 0.7736696085081787]","[-4.533961085564341, 3.6755699503983714, -2.8892191338128255, -1.656771220676378, -0.9087255300753336, 0.4016712107228315, 0.10553772755681627, -0.08920998108206465]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -0.9838438483563932, 0.4214539080410668, -0.49630400948336617, 0.1023549321711691, -0.5224644695928357, -0.43815570558638767]","[-4.573813721169617, -2.968218642949942, -2.8832273002945534, -0.8157243859098614, -0.39784928880326254, 0.3527344551319646, -0.030396561200708574, 0.02821731026287053]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.5717010513886703, -0.9838438483563932, 0.7000036384363467, 0.1023549321711691, -0.6865228995100736, 0.12560256945767148, -0.43815570558638767]","[-4.576120705148484, -3.0502978595555357, -2.9406258371697036, -0.9602755822038166, 0.4093320840014366, -0.36436412587737543, -0.029068053464802054, -0.003283259911557232]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[-1.4925474743181886, -0.5717010513886703, 1.0164214592291214, 1.2313237049813155, -1.806943935121173, 2.0716510058771824, -0.5224644695928357, -0.43815570558638767]","[4.603522248532083, -3.0340148183179814, 2.937860659404087, 2.7674294279715452, 1.673694675349936, 1.1511421170905776, 0.007762359049232289, -0.002027328192289393]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -0.9838438483563932, -1.0266138406389769, 0.4214539080410668, -0.49630400948336617, 0.12560256945767148, -1.3409328976335082]","[-4.714421594643801, -3.0265395867858467, -2.869539216844804, -2.8606960968551878, -0.8876284973729054, -0.37638654065809246, 0.016475803855993662, 0.008140846635032154]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 0.5661415598030419, 0.1023549321711691, -0.41419528314477305, 0.2645715506234637, -1.3409328976335082, -0.5224644695928357]","[4.622069716843417, 2.8906483998991006, 1.4063170762824064, 0.37724952028659486, 0.3520951078564888, 0.11036401743945327, -0.10725760530695441, 0.05801568357457827]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -1.7095436625803826, -1.7792596891790744, -0.9838438483563932, -0.21097567444330495, 0.14290417764578683, 1.3673986785078533, -1.81859854769385]","[-4.678762051139634, -3.0217744612694895, -2.9245429868348327, -2.8724873676563867, -0.39870505178209714, 0.37681401058590935, -0.056688160366591155, 0.003528964060606487]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -0.9838438483563932, 1.2313237049813155, 0.4214539080410668, -0.49630400948336617, -0.5224644695928357, -0.43815570558638767]","[-4.645846286830023, -3.0910915635244596, -2.9770958605860987, 2.6871343438904782, -0.9260757663217198, -0.3329327136269841, -0.056568015803796945, 0.009723241514943025]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, 1.1350628653988981, -0.9838438483563932, -1.0266138406389769, 1.5356528296221867, -1.3522890146035487, 1.3673986785078533, 0.7736696085081787]","[-4.586171201787828, 3.619012515532923, -2.9445849102950654, -2.8011143168767374, -1.65091309003443, -0.9443945160901553, -0.052245193003959786, 0.0021444758918882285]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.7095436625803826, -0.9838438483563932, 1.2313237049813155, 0.14290417764578683, -0.21097567444330495, 1.421736647558686, -1.3409328976335082]","[-4.581524205533806, -3.0561424165768134, -2.93681551162222, 2.7636659916706288, 0.4072197398631944, -0.4069752258194776, -0.0880259579600375, 0.06007464824647259]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -1.0266138406389769, -0.9838438483563932, 0.4214539080410668, -0.49630400948336617, -1.1705315086433428, 1.3673986785078533]","[-4.593949803020799, -3.1606207833172437, -2.93847705605709, -2.9354865939723767, -0.8402251138815884, -0.3071537034608471, -0.06126843271137149, -0.018337705154778117]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Roof_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Relative_Compactness', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, 0.5661415598030419, 0.1023549321711691, -0.41419528314477305, 1.421736647558686, 0.2645715506234637, -1.3409328976335082]","[4.662961243081417, 2.9970974988449357, 1.5007349049562362, 0.37771975807106073, 0.3103887543532317, -0.1824524194199337, 0.1251655502689477, -0.04836730760265787]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, 1.1350628653988981, -0.9838438483563932, -1.0266138406389769, 1.5356528296221867, -1.3522890146035487, 1.421736647558686, -0.43815570558638767]","[-4.615141498507372, 3.6888103613562966, -2.8779932902993433, -2.808001310241087, -1.560927479477976, -0.8936266899306766, -0.040762934820744855, 0.0009505320073518236]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -0.9838438483563932, -0.9718512345501338, 0.9785533688316267, 0.1023549321711691, -0.0027797457928142055, 0.4646214864607328, 0.12560256945767148]","[-4.462402225155144, -2.9648545583528696, -0.8966978042784103, -0.8307411914090916, 0.3304209934115219, 0.22148912126085704, -0.04821333511612115, -0.022340748806094084]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, 1.2313237049813155, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 0.12560256945767148, -1.3409328976335082]","[4.560040439294006, 3.0395637158155817, 2.748376072484678, 1.4000321449806348, 0.4512495210499442, 0.11765731120881875, 0.10483017387154361, -0.03731626701784161]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -0.9838438483563932, 0.9785533688316267, -0.9718512345501338, 0.1023549321711691, -0.0027797457928142055, 0.4646214864607328, -0.5224644695928357]","[-4.509756321207622, -2.8847332779102284, -1.0898626035378447, -0.9785887861748954, 0.28888250608998195, 0.26000270053825636, 0.1699379738120849, -0.03660566675800599]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.4925474743181886, -0.5717010513886703, 1.0164214592291214, -1.806943935121173, 2.0716510058771824, 0.1023549321711691, -0.43815570558638767, 0.12560256945767148]","[4.512281417951543, -3.0742320740090108, 2.9091895233799208, 1.7255369326155945, 1.2088964446863433, 0.36637191803589975, 0.06172586531650254, -0.03858798517681247]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[-1.2202883687830228, 2.2729054765906103, 1.0164214592291214, -0.1356455527494931, 0.1023549321711691, -0.020756784416597472, 0.12560256945767148, -1.3409328976335082]","[4.678994623134136, 3.666871939653247, 2.9316971390904922, 0.3649256443238146, 0.34819628425823773, 0.2299893139551127, -0.05537592697036777, 0.006264630237960339]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.7095436625803826, -0.9838438483563932, 1.2313237049813155, 0.14290417764578683, -0.21097567444330495, 0.12560256945767148, -1.3409328976335082]","[-4.577809943696895, -3.147266087824492, -2.931922311044165, 2.628463675938991, 0.40077911239054975, -0.35883486377328355, -0.05374730438119532, -0.02919355132338757]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[-1.2202883687830228, 2.2729054765906103, 1.0164214592291214, -0.1356455527494931, 0.1023549321711691, -0.020756784416597472, -1.3409328976335082, 1.421736647558686]","[4.713388646740585, 3.6780672980735454, 2.843241755586911, 0.4512851915976847, 0.27007691100511544, 0.23969428452008257, -0.12048289731016205, 0.06191814512153961]"
