instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
10             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
10     1.367399      -1.77926                  -1.818599  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Overall_Height', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, -1.7792596891790744, 0.957784475498303, -1.1406223569845264, 0.4214539080410668, -0.9838438483563932, -1.81859854769385, 1.3673986785078533]","[-6.4400636350739235, -4.396989542144217, -4.002020373846011, -2.480420283258263, -2.35223998321143, -2.238000661994282, -0.3630985455669545, -0.052667729766056624]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
11              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
11     0.464621      1.231324                  -1.170532  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.2645715506234637, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, -1.1705315086433428, 0.4646214864607328]","[5.781747721868615, 4.326903428233817, 4.104570559929943, 3.7552171246563266, 2.0877767000239307, 1.4566758181946393, -0.8138889388143936, 0.03505679828496748]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
12             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
12     0.464621     -1.026614                   1.421737  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9718512345501338, -1.0266138406389769, 0.957784475498303, -0.9838438483563932, 0.9785533688316267, -0.0027797457928142055, 1.421736647558686, 0.4646214864607328]","[-5.13339016112821, -4.445912826536614, -4.0426455126462475, -2.1309074300850983, -2.0614347039446423, -1.3774780416180774, -0.11209113128289602, -0.02447205934354464]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
13              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
13    -0.438156      1.231324                  -0.522464  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.2645715506234637, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, -0.5224644695928357, -0.43815570558638767]","[5.6941814369614505, 4.34275643255428, 4.237755210947858, 3.5335746232193506, 2.1736143464165076, 1.5450440753972248, 0.28098655557762947, -0.04999825845442039]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
14              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
14    -0.438156      1.231324                   1.421737  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.2645715506234637, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, -0.43815570558638767, 1.421736647558686]","[5.696109337170539, 4.307641698289798, 4.1415721017073865, 3.4185951184084558, 2.1611522699489987, 1.3194989194198659, -0.0783886346725861, -0.045587703824827734]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
15              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
15     0.464621     -1.026614                    0.77367  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.9303376657169388, -1.0266138406389769, -0.6757701577126913, -0.5717010513886703, 1.0164214592291214, -0.971294743935333, 0.7736696085081787, 0.4646214864607328]","[6.216842468031359, -4.332228859609975, 4.018179840249915, -2.390551084677617, 2.102478836072985, 1.9029734969072214, 0.12334701343311272, -0.08884465459169888]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, -1.0266138406389769, 0.957784475498303, -1.1406223569845264, -0.9838438483563932, 0.4214539080410668, 0.12560256945767148, 1.3673986785078533]","[-6.3862557525778145, -4.450039131336197, -3.9215128759231255, -2.53977307067185, -2.1750593560075835, -1.89475482370883, 0.3768648786605297, -0.18817604134499397]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.3107754457703538, -1.0266138406389769, -1.2202883687830228, 1.0164214592291214, -1.249844474330613, -0.0027797457928142055, -1.1705315086433428, 1.3673986785078533]","[6.193486691622328, -4.222579990856431, 3.9093999465599762, 2.3580840685217423, 1.8111481201260256, -1.0613240820096201, -0.42659768054785446, 0.0008227750402613452]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.3522890146035487, 0.957784475498303, -0.9838438483563932, 1.1350628653988981, 1.5356528296221867, 0.1023549321711691, 1.3673986785078533, 0.7736696085081787]","[-5.383579141106484, -3.928159376082595, -2.3404245994629282, 2.2935399556456186, -1.7413259725399886, 0.38449444017909856, -0.2603144406920249, 0.2203670922565746]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Overall_Height', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, 0.957784475498303, -1.1406223569845264, 0.4214539080410668, -0.9838438483563932, 0.1023549321711691, -0.5224644695928357, -0.43815570558638767]","[-6.39868214986155, -4.238996721722306, -2.3970218854456546, -2.247835837958794, -2.0335538072833876, 0.34858111889648985, 0.2357421593112615, 0.18002466701586092]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6865228995100736, 0.957784475498303, -0.5717010513886703, -0.9838438483563932, 0.7000036384363467, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-6.631392169101556, -4.234203358441426, -2.343955805460612, -2.2243244990822872, -2.1014368252893645, 0.5826061331157535, 0.3919354565928549, 0.01375734952478445]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, 1.2313237049813155, -1.4925474743181886, -0.5717010513886703, 1.0164214592291214, -1.806943935121173, -0.5224644695928357, -0.43815570558638767]","[6.095539886187763, 4.472566001006818, 3.907737839103229, -2.2928145183204136, 2.1572404052242593, 2.048313774706611, 0.2953361917434807, 0.22596968848511303]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, -1.0266138406389769, 0.957784475498303, -1.1406223569845264, -0.9838438483563932, 0.4214539080410668, 0.12560256945767148, -1.3409328976335082]","[-6.1391531632268315, -4.3162237972697435, -4.154984635502075, -2.4010285032299743, -2.1962665995936326, -2.1202065782411483, 0.3335255581367732, 0.035854050166292555]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.2645715506234637, -0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, 0.1023549321711691, -0.5224644695928357, -1.3409328976335082]","[5.730019495116466, 3.9814630919226137, 3.542233939726128, 2.2079355316111737, 1.2819236386837916, 0.6248376529795139, 0.24628055051156214, 0.024007185673750892]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.21097567444330495, -1.7792596891790744, 0.957784475498303, -1.7095436625803826, -0.9838438483563932, 0.14290417764578683, -1.81859854769385, 1.3673986785078533]","[-6.338663823134941, -4.3611416401352505, -4.131289815106724, -2.5626644077333816, -2.34385266778602, 1.2540244781927805, -0.46190136804981446, -0.23780495692065223]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, 1.2313237049813155, 0.957784475498303, -1.1406223569845264, -0.9838438483563932, 0.4214539080410668, -0.5224644695928357, -0.43815570558638767]","[-6.237855248779898, 4.182616509383314, -3.9035756123122627, -2.2817855725474585, -2.27920512534775, -2.090208070778573, 0.33046369660247643, 0.0070970005379390536]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, -1.0266138406389769, 0.957784475498303, 1.1350628653988981, -0.9838438483563932, 1.5356528296221867, 0.7736696085081787, 1.3673986785078533]","[-5.192911407406159, -4.265339381016596, -4.146275726519408, 2.612925218783971, -2.1428703677768364, -1.8307596781863265, 0.15796266896649874, -0.13274884236332798]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.21097567444330495, 0.957784475498303, 1.2313237049813155, -1.7095436625803826, -0.9838438483563932, 0.14290417764578683, 1.421736647558686, -1.3409328976335082]","[-6.582117348680458, -4.220115706626377, 4.049678273624703, -2.4248212754663307, -2.22653838617636, 1.27506021046814, -0.23861411243436634, -0.018910269020114338]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.49630400948336617, 0.957784475498303, -1.0266138406389769, -1.1406223569845264, -0.9838438483563932, 0.4214539080410668, -1.1705315086433428, 1.3673986785078533]","[-6.257692031903919, -4.304803399348492, -4.239821671716671, -2.444270574863519, -2.1811794721923743, -2.1172349038968616, -0.6272558960427341, 0.023573081615956205]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.2645715506234637, -0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, 0.1023549321711691, 1.421736647558686, -1.3409328976335082]","[5.622332288742934, 3.98528130193024, 3.321956170941442, 2.010718568997715, 1.5515675154554363, 0.49044880964877136, 0.2558431061866216, 0.12470878246854804]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, -1.0266138406389769, 0.957784475498303, 1.1350628653988981, -0.9838438483563932, 1.5356528296221867, 1.421736647558686, -0.43815570558638767]","[-5.110421541717186, -4.229529073820634, -4.028799445811326, 2.487761447281117, -1.9422206479973945, -1.4924105087880473, -0.26567934349490724, 0.21937629315946866]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9718512345501338, 0.957784475498303, -0.9838438483563932, 0.9785533688316267, -0.0027797457928142055, 0.1023549321711691, 0.12560256945767148, 0.4646214864607328]","[-5.130582233139748, -3.92673845674389, -2.2324841384403027, -2.1556069726449847, -1.1306448748838847, 0.4371701259509095, 0.3395850031797834, -0.1329760671920397]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.2645715506234637, -0.6757701577126913, 1.2313237049813155, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, -1.3409328976335082, 0.12560256945767148]","[5.701492703062276, 4.187967127237931, 4.0570029275885995, 3.2891922246500793, 2.3629893143668843, 1.5948817696204565, -0.22324278644249568, 0.1093776355553455]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Overall_Height', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9718512345501338, 0.957784475498303, 0.9785533688316267, -0.9838438483563932, -0.0027797457928142055, 0.1023549321711691, 0.4646214864607328, -0.5224644695928357]","[-5.36894211229517, -3.8888408562563783, -2.3269864540415552, -2.204381061922641, -1.3790012309618545, 0.40842458172904333, 0.017736282208759224, -0.00884561430823883]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[2.0716510058771824, -1.4925474743181886, 1.0164214592291214, -0.5717010513886703, -1.806943935121173, 0.1023549321711691, -0.43815570558638767, 0.12560256945767148]","[6.075149867644852, 4.056921080302921, 2.235415537713082, -2.116096278692887, 1.6596613268936748, 0.5391355646477387, 0.30092888336861934, 0.2050914118170024]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.020756784416597472, -1.2202883687830228, 2.2729054765906103, 1.0164214592291214, -0.1356455527494931, 0.1023549321711691, -1.3409328976335082, 0.12560256945767148]","[5.70965681211859, 4.045032239786913, 2.6188972446405168, 2.1331399187440865, 1.2195038385456922, 0.5008104117211137, 0.1248588909639481, 0.09559120999705892]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Glazing_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.21097567444330495, 0.957784475498303, 1.2313237049813155, -1.7095436625803826, -0.9838438483563932, 0.14290417764578683, 0.12560256945767148, -1.3409328976335082]","[-6.425945456033038, -4.166960805498947, 3.8962374658715833, -2.514071490560988, -2.328656201820862, 1.3365626284544576, 0.3464422346434747, 0.20605387725818006]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.020756784416597472, -1.2202883687830228, 2.2729054765906103, 1.0164214592291214, -0.1356455527494931, 0.1023549321711691, 1.421736647558686, -1.3409328976335082]","[5.744141038856435, 4.1968652237697714, 2.508569386481862, 2.1034373237164488, 1.3906318578509478, 0.5691567426042144, -0.18751739755492497, -0.10697510639782983]"
