instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
10             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
10     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.7792596891790744, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, -1.81859854769385, 1.3673986785078533]","[-7.8099122361705495, -6.88124211054768, -4.871560557768098, 3.738659813333432, -3.032380870769298, -1.600854115217489, -0.37828590543572305, -0.021474075094461132]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
11              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
11     0.464621      1.231324                  -1.170532  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 1.2313237049813155, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, -1.1705315086433428, 0.4646214864607328]","[7.173051674587432, 7.142899076358669, 4.8769132538154345, -1.8529683596257789, 1.345085737214568, 1.1238857714654507, -0.7741788994481049, -0.09880681654842775]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
12             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
12     0.464621     -1.026614                   1.421737  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation', 'Wall_Area']","[-0.9718512345501338, -0.9838438483563932, 0.957784475498303, -1.0266138406389769, 0.9785533688316267, 1.421736647558686, 0.4646214864607328, -0.0027797457928142055]","[8.458085342893579, -7.596530381633863, -7.03468277783134, -5.355980597574608, -2.877084656452817, 0.4236009700765328, -0.34915833159588266, 0.1836180653454967]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
13              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
13    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 1.2313237049813155, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, -0.5224644695928357, -0.43815570558638767]","[7.451850402759737, 7.130153485557132, 5.077810723987809, -2.384869390919401, 1.2131879393101346, 0.7228870764370345, -0.20902266549273643, 0.01984872198313922]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
14              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
14    -0.438156      1.231324                   1.421737  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 1.2313237049813155, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, 1.421736647558686, -0.43815570558638767]","[7.281736063560121, 6.743974541451643, 4.723824391708159, -1.9166828848241435, 1.4295295638497039, 0.8362682024419446, 0.5487658340547119, 0.4558171812343952]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
15              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
15     0.464621     -1.026614                    0.77367  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.9303376657169388, 1.0164214592291214, -0.6757701577126913, -0.971294743935333, -1.0266138406389769, -0.5717010513886703, 0.7736696085081787, 0.4646214864607328]","[-10.404397864444247, 7.225088799794397, 6.65650222962974, 5.189349767044319, -5.100502139696393, -1.7374761888251238, 0.34198308206092637, 0.20140533080781164]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9838438483563932, 0.957784475498303, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 1.3673986785078533, 0.12560256945767148]","[-7.580463593919047, -6.869135722735408, -5.067735122610959, 3.570715006305485, -2.797093287187896, -1.4442565224548207, -0.19330080193793553, -0.12246680711711383]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation', 'Wall_Area']","[1.3107754457703538, 1.0164214592291214, -1.2202883687830228, -1.249844474330613, -1.0266138406389769, -1.1705315086433428, 1.3673986785078533, -0.0027797457928142055]","[-10.309193422040892, 7.295398517273321, 6.794022016412902, 5.328746606157311, -4.901159119312674, -0.5524417564373473, -0.08109098937047475, 0.0454950746947509]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.3522890146035487, -0.9838438483563932, 0.957784475498303, 1.5356528296221867, 1.1350628653988981, 0.1023549321711691, 1.3673986785078533, 0.7736696085081787]","[8.54718651731449, -7.407240167840713, -6.726195857904143, -5.099130826179587, 2.082372282732661, 0.6349554231857953, 0.12905585769727354, -0.05420480432149048]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 0.1023549321711691, -0.43815570558638767, -0.5224644695928357]","[-7.392690639066844, -6.867676308691258, 3.5727544584239217, -2.7453757361160456, -1.6574665114244949, 0.8494149045979765, -0.16759596188593104, -0.09920055420859863]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.6865228995100736, 0.7000036384363467, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-7.636674053388946, -7.044877842605385, 3.7553867126770206, -2.9029983278503537, -1.6604685376997983, 0.7602460227729606, -0.3299476373658003, 0.05270692948289677]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, 1.0164214592291214, -1.4925474743181886, -1.806943935121173, 1.2313237049813155, -0.5717010513886703, -0.5224644695928357, -0.43815570558638767]","[-10.251818109707438, 7.346602797734699, 6.825131516245154, 5.302577850602465, 4.886505640620126, -1.7391602185018749, -0.260253564414527, -0.1364752729302307]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 0.12560256945767148, -1.3409328976335082]","[-7.365344934639345, -6.91333322769988, -4.901015240158325, 3.668796088781967, -2.5986056754901976, -1.4294308249328138, -0.1193542571926585, 0.08310525474344742]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[1.0164214592291214, -0.6757701577126913, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, 0.1023549321711691, -1.3409328976335082, -0.5224644695928357]","[7.551010736127084, 6.846223493034881, -1.8731323357157648, 1.2396160007699941, 0.8118728676724931, 0.676496810188842, 0.17656544668396926, -0.08523194662725343]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.7792596891790744, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, -1.81859854769385, 1.3673986785078533]","[-7.3814914794712365, -6.961129028976784, -5.175912655845674, 3.773845207436128, -1.7896332154279069, 1.0229376738069558, -0.4717112369369824, 0.2720190879552421]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9838438483563932, 0.957784475498303, 1.2313237049813155, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, -0.43815570558638767, -0.5224644695928357]","[-7.213270326611336, -6.864245231185039, 4.775581805549997, 3.780713221204972, -2.9657790483261515, -1.6809301784460604, 0.26165130821132077, 0.13710657663530273]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, -0.9838438483563932, 0.957784475498303, 1.5356528296221867, -1.0266138406389769, 1.1350628653988981, 0.7736696085081787, 1.3673986785078533]","[8.396280362945026, -7.125055951691706, -7.003446345858864, -5.260545150330664, -5.188168420229699, 1.8348400407532284, 0.42904248485473157, -0.13252989890861797]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.2313237049813155, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, 1.421736647558686, -1.3409328976335082]","[-7.701660423542469, -6.492275507087591, 4.957659055899114, 3.667096763094509, -1.661044415046493, 1.4013534476513387, 0.1800287509344915, 0.031071626307646344]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, -1.1705315086433428, 1.3673986785078533]","[-7.194313856824642, -6.901722936297452, -5.096298582485911, 3.4778084368259328, -2.8021541409779975, -1.6136975133926432, -0.45398625063581005, -0.11226001261068855]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, 0.1023549321711691, 1.421736647558686, -1.3409328976335082]","[7.261108931672382, 6.792484315351179, -1.7879111104336656, 1.2248057564201353, 1.118059777520286, 1.0025533538952127, 0.199056151103042, 0.0942329347671104]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, -0.9838438483563932, 0.957784475498303, 1.5356528296221867, -1.0266138406389769, 1.1350628653988981, 1.421736647558686, -0.43815570558638767]","[8.505550817482408, -7.177875914743581, -7.006584410611548, -5.182033713818484, -5.174944255989139, 2.0086356068825357, 0.27926019313983924, -0.001455716650172797]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Wall_Area', 'Glazing_Area_Distribution']","[-0.9718512345501338, -0.9838438483563932, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, 0.4646214864607328, -0.0027797457928142055, 0.12560256945767148]","[8.62086821464062, -7.186323608137013, -6.641942778557765, -2.933858673786759, 0.8306078636629542, -0.22444228810641662, 0.19392579489240727, 0.015368145446922207]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[1.0164214592291214, -0.6757701577126913, 1.2313237049813155, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, -1.3409328976335082, 0.12560256945767148]","[7.5579869887985085, 6.758678163050706, 5.051505706340809, -1.9992792229554508, 1.326415752402221, 0.35110869993312205, -0.26065218588392264, 0.08432966636860624]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution', 'Wall_Area']","[-0.9718512345501338, -0.9838438483563932, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, 0.4646214864607328, -0.5224644695928357, -0.0027797457928142055]","[8.56923473172207, -7.528480387121573, -6.914720297726125, -2.7251636418512466, 0.6130888659841797, -0.4608472727324322, 0.11773039443208663, 0.01913734267177465]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Relative_Compactness', 'Overall_Height', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[2.0716510058771824, 1.0164214592291214, -1.4925474743181886, -1.806943935121173, -0.5717010513886703, 0.1023549321711691, -0.43815570558638767, 0.12560256945767148]","[-10.315337924906103, 7.053794106256888, 6.770029544412639, 5.134291444108145, -1.5333010372958191, 0.6092174424979099, 0.02350779028190038, -0.013123370860722633]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.2202883687830228, 1.0164214592291214, -0.020756784416597472, 2.2729054765906103, -0.1356455527494931, 0.1023549321711691, -1.3409328976335082, 0.12560256945767148]","[7.151568751353433, 7.097557252115257, -2.043649729283984, 1.6896144751796551, 1.3552020194959564, 0.3921264632353844, 0.3373716567743609, -0.14398322086150114]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, 1.2313237049813155, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, 0.12560256945767148, -1.3409328976335082]","[-7.362744730101215, -6.7553931462425165, 4.877585839267291, 3.732727429300234, -1.7865453279601846, 1.1994330966788265, -0.2660111723692627, -0.02528388009251663]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -1.2202883687830228, -0.020756784416597472, 2.2729054765906103, -0.1356455527494931, 0.1023549321711691, 1.421736647558686, -1.3409328976335082]","[7.367502669242392, 6.585731441651866, -1.9828777719265307, 1.933121000939989, 1.1744097849261717, 0.8785292468731898, 0.6129177574864747, 0.127877296990371]"
