instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
10             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
10     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.7792596891790744, 0.957784475498303, -0.49630400948336617, -1.1406223569845264, 0.4214539080410668, -1.81859854769385, 1.3673986785078533]","[-8.347452411759225, -4.75451789548579, -2.1014683536169727, 1.920735721439085, -1.5054787071362563, -0.7585451611477829, -0.3671425166591469, -0.02198961037498215]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
11              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
11     0.464621      1.231324                  -1.170532  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, -1.1705315086433428, 0.4646214864607328]","[7.402457799107232, 3.1696785969905346, 1.1232912683016547, 0.9491061414554611, 0.3407956521098727, -0.29656381268973053, -0.2141664680511699, -0.00882217901271165]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
12             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
12     0.464621     -1.026614                   1.421737  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, -1.0266138406389769, 0.957784475498303, 0.9785533688316267, 1.421736647558686, -0.0027797457928142055, 0.4646214864607328]","[-8.347452411759221, 3.306547930269598, -2.7734687723667166, -2.1014683536169727, -1.4914390366528814, 0.39773772638074334, 0.13091119192488776, -0.008822179012719644]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
13              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
13    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, -0.5224644695928357, -0.43815570558638767]","[7.402457799107241, 3.169678596990524, 1.1232912683016592, 0.9491061414554665, 0.34079565210986296, -0.29656381268972787, -0.061190419443187594, 0.004345252349550854]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
14              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
14    -0.438156      1.231324                   1.421737  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Surface_Area', 'Relative_Compactness', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, 1.421736647558686, -0.41419528314477305, 0.2645715506234637, -0.43815570558638767]","[7.402457799107232, 3.1696785969905363, 1.1232912683016512, 0.9491061414554647, 0.3977377263807522, 0.3407956521098683, -0.2965638126897261, 0.004345252349549966]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
15              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
15     0.464621     -1.026614                    0.77367  ","['Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -1.0266138406389769, 0.9303376657169388, -0.6757701577126913, -0.971294743935333, -0.5717010513886703, 0.7736696085081787, 0.4646214864607328]","[7.402457799107237, -2.773468772366707, -2.236700905052441, 1.1232912683016565, 1.0736895276149676, -0.6872837576056794, 0.24476167777276636, -0.008822179012718312]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
16             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
16     1.367399     -1.026614                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.0266138406389769, 0.957784475498303, -0.49630400948336617, -1.1406223569845264, 0.4214539080410668, 0.12560256945767148, 1.3673986785078533]","[-8.347452411759217, -2.7734687723667157, -2.1014683536169745, 1.9207357214390823, -1.5054787071362536, -0.7585451611477794, 0.09178562916478583, -0.021989610374983926]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[1.0164214592291214, 1.3107754457703538, -1.0266138406389769, -1.2202883687830228, -1.249844474330613, -1.1705315086433428, -0.0027797457928142055, 1.3673986785078533]","[7.402457799107241, -3.345350672116851, -2.773468772366711, 2.1982111422745296, 1.4401364653675186, -0.2141664680511699, 0.13091119192489442, -0.021989610374983037]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[-0.9838438483563932, -1.3522890146035487, 1.5356528296221867, 0.957784475498303, 1.1350628653988981, 0.7736696085081787, 0.1023549321711691, 1.3673986785078533]","[-8.347452411759216, 4.415197697334, -2.2243329121579754, -2.1014683536169767, 1.767301090986031, 0.2447616777727637, 0.19810491231190408, -0.021989610374980373]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -0.49630400948336617, -1.1406223569845264, 0.4214539080410668, 0.1023549321711691, -0.5224644695928357, -0.43815570558638767]","[-8.347452411759232, -2.101468353616972, 1.9207357214390823, -1.5054787071362483, -0.7585451611477749, 0.1981049123119094, -0.06119041944319292, 0.00434525234954819]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.6865228995100736, 0.957784475498303, 0.7000036384363467, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[-8.347452411759225, 2.4750606049712864, -2.1014683536169683, -1.124992098900326, -0.6872837576056847, 0.19810491231190763, 0.09178562916478405, 0.00434525234954819]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 2.0716510058771824, 1.2313237049813155, -1.4925474743181886, -1.806943935121173, -0.5717010513886703, -0.5224644695928357, -0.43815570558638767]","[7.402457799107242, -5.562650206245666, 3.1696785969905283, 2.735671079260973, 2.173030340872617, -0.6872837576056785, -0.06119041944319292, 0.004345252349549966]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.0266138406389769, 0.957784475498303, -0.49630400948336617, -1.1406223569845264, 0.4214539080410668, 0.12560256945767148, -1.3409328976335082]","[-8.347452411759221, -2.7734687723667166, -2.1014683536169745, 1.9207357214390868, -1.5054787071362483, -0.7585451611477811, 0.09178562916478228, 0.017512683711810695]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 0.1023549321711691, -0.5224644695928357, -1.3409328976335082]","[7.402457799107235, 1.123291268301661, 0.9491061414554673, 0.3407956521098736, -0.296563812689735, 0.19810491231191385, -0.061190419443191146, 0.017512683711809807]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Glazing_Area', 'Wall_Area', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.7792596891790744, -1.7095436625803826, 0.957784475498303, -0.21097567444330495, 0.14290417764578683, -1.81859854769385, 1.3673986785078533]","[-8.347452411759228, -4.754517895485789, -2.323673656666821, -2.101468353616978, 1.0892483961407748, -0.3920982233952319, -0.3671425166591469, -0.02198961037498215]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 1.2313237049813155, 0.957784475498303, -0.49630400948336617, -1.1406223569845264, 0.4214539080410668, -0.5224644695928357, -0.43815570558638767]","[-8.347452411759223, 3.169678596990532, -2.1014683536169763, 1.9207357214390857, -1.505478707136251, -0.758545161147782, -0.06119041944318848, 0.004345252349542861]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.3522890146035487, -1.0266138406389769, 1.5356528296221867, 0.957784475498303, 1.1350628653988981, 0.7736696085081787, 1.3673986785078533]","[-8.347452411759214, 4.415197697333998, -2.773468772366712, -2.2243329121579736, -2.101468353616979, 1.767301090986026, 0.24476167777276103, -0.021989610374979485]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Overall_Height', 'Glazing_Area', 'Wall_Area', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Surface_Area', 'Orientation']","[-0.9838438483563932, 1.2313237049813155, -1.7095436625803826, 0.957784475498303, -0.21097567444330495, 1.421736647558686, 0.14290417764578683, -1.3409328976335082]","[-8.347452411759221, 3.16967859699053, -2.3236736566668195, -2.1014683536169736, 1.089248396140778, 0.39773772638074156, -0.3920982233952328, 0.017512683711809807]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.0266138406389769, 0.957784475498303, -0.49630400948336617, -1.1406223569845264, 0.4214539080410668, -1.1705315086433428, 1.3673986785078533]","[-8.347452411759217, -2.7734687723667157, -2.1014683536169745, 1.9207357214390797, -1.5054787071362536, -0.7585451611477794, -0.21416646805116457, -0.02198961037498748]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 0.5661415598030419, 1.421736647558686, -0.41419528314477305, 0.2645715506234637, 0.1023549321711691, -1.3409328976335082]","[7.4024577991072364, 1.123291268301652, 0.9491061414554585, 0.39773772638074867, 0.34079565210987717, -0.2965638126897274, 0.19810491231190364, 0.017512683711816912]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Roof_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.3522890146035487, -1.0266138406389769, 1.5356528296221867, 0.957784475498303, 1.1350628653988981, 1.421736647558686, -0.43815570558638767]","[-8.347452411759217, 4.4151976973339995, -2.7734687723667157, -2.2243329121579674, -2.1014683536169736, 1.7673010909860252, 0.39773772638073446, 0.0043452523495517426]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, -0.0027797457928142055, 0.12560256945767148, 0.4646214864607328]","[-8.347452411759225, 3.3065479302695975, -2.101468353616979, -1.491439036652876, 0.19810491231190497, 0.13091119192488776, 0.09178562916478938, -0.008822179012715203]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.5661415598030419, -0.41419528314477305, 0.2645715506234637, 0.12560256945767148, -1.3409328976335082]","[7.402457799107241, 3.169678596990533, 1.1232912683016565, 0.949106141455462, 0.3407956521098754, -0.29656381268972964, 0.0917856291647805, 0.017512683711816024]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, -0.0027797457928142055, -0.5224644695928357, 0.4646214864607328]","[-8.347452411759226, 3.3065479302695935, -2.101468353616972, -1.491439036652877, 0.19810491231190808, 0.13091119192488954, -0.0611904194431947, -0.008822179012716092]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 2.0716510058771824, -1.4925474743181886, -1.806943935121173, -0.5717010513886703, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[7.402457799107239, -5.5626502062456655, 2.735671079260977, 2.173030340872616, -0.6872837576056745, 0.1981049123119094, 0.09178562916478583, 0.004345252349543749]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Overall_Height', 'Wall_Area', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area', 'Glazing_Area_Distribution', 'Surface_Area', 'Orientation']","[1.0164214592291214, 2.2729054765906103, -1.2202883687830228, -0.020756784416597472, 0.1023549321711691, 0.12560256945767148, -0.1356455527494931, -1.3409328976335082]","[7.402457799107238, 3.403690990047176, 2.198211142274541, 0.5349235126085787, 0.19810491231190763, 0.09178562916477873, -0.025651285642675603, 0.017512683711814248]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Wall_Area', 'Roof_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 1.2313237049813155, -1.7095436625803826, 0.957784475498303, -0.21097567444330495, 0.14290417764578683, 0.12560256945767148, -1.3409328976335082]","[-8.34745241175922, 3.16967859699053, -2.3236736566668226, -2.101468353616978, 1.0892483961407797, -0.39209822339523104, 0.09178562916478938, 0.01751268371180892]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Wall_Area', 'Roof_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Glazing_Area', 'Surface_Area', 'Orientation']","[1.0164214592291214, 2.2729054765906103, -1.2202883687830228, -0.020756784416597472, 1.421736647558686, 0.1023549321711691, -0.1356455527494931, -1.3409328976335082]","[7.402457799107234, 3.4036909900471706, 2.1982111422745447, 0.5349235126085796, 0.3977377263807398, 0.1981049123119094, -0.025651285642673827, 0.017512683711814248]"
