instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
17              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
17     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[1.0164214592291214, 1.3107754457703538, -1.0266138406389769, -1.2202883687830228, -1.249844474330613, -1.1705315086433428, -0.0027797457928142055, 1.3673986785078533]","[8.024257784716097, -5.523558635956874, -5.0444360470097, 3.9386132862569534, 2.353033850735746, -0.3066774944753119, 0.213464087809457, -0.06166026707617743]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
18             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
18     1.367399      0.102355                    0.77367  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.3522890146035487, 0.957784475498303, 1.1350628653988981, 1.5356528296221867, 0.1023549321711691, 0.7736696085081787, 1.3673986785078533]","[-8.043254748992833, 4.816095409435727, -4.050814006410791, 2.7471436583179645, -2.2749714163949286, 0.6084751147074318, 0.15304073468123786, 0.0258296978988332]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
19             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
19    -0.438156      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9838438483563932, 0.957784475498303, -1.1406223569845264, -0.49630400948336617, 0.4214539080410668, 0.1023549321711691, -0.43815570558638767, -0.5224644695928357]","[-8.227820691284023, -3.948360006717041, -2.3919005283698542, 1.9440198266795012, -1.079823565870216, 0.648163197831268, -0.040017886615555255, -0.007929587543291256]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
20             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
20    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9838438483563932, 0.957784475498303, -0.5717010513886703, -0.6865228995100736, 0.7000036384363467, 0.1023549321711691, -0.43815570558638767, 0.12560256945767148]","[-7.887456258511449, -4.021263104212373, -2.4933339311806666, 1.8833459182395655, -1.0530231938552947, 0.6851622734593549, -0.07628275966072343, 0.05675117264554492]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
21              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
21    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Relative_Compactness', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 2.0716510058771824, 1.2313237049813155, -1.4925474743181886, -0.5717010513886703, -1.806943935121173, -0.5224644695928357, -0.43815570558638767]","[7.9223046646083946, -5.531617743595198, 4.925823671948991, 3.869176487894433, -2.25281234278511, 2.222428456832195, -0.12332487426070672, 0.08251197745016556]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
22             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
22    -1.340933     -1.026614                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.0266138406389769, 0.957784475498303, -1.1406223569845264, -0.49630400948336617, 0.4214539080410668, 0.12560256945767148, -1.3409328976335082]","[-7.993172227369625, -4.956465041012983, -3.8263384756831043, -2.3016979476004122, 1.9067510958333123, -1.3786569483484845, 0.07194628657694711, 0.06518587988284166]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
23              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
23    -1.340933      0.102355                  -0.522464  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 0.2645715506234637, 0.5661415598030419, 0.1023549321711691, -0.41419528314477305, -0.5224644695928357, -1.3409328976335082]","[8.177669846777603, 3.981074515092703, -0.9640842428215305, 0.9639528335496256, 0.52058131904367, 0.501149590391027, -0.2946653473867598, 0.0714942911228107]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
24             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
24     1.367399      -1.77926                  -1.818599  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.7792596891790744, 0.957784475498303, -1.7095436625803826, -0.21097567444330495, 0.14290417764578683, -1.81859854769385, 1.3673986785078533]","[-8.071735962777312, -5.065436786365516, -3.9305594838756237, -2.3068730217629985, 2.0805872862242865, 0.4684186760241005, -0.309403920287145, -0.19267821368792404]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
25             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
25    -0.438156      1.231324                  -0.522464  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.9838438483563932, 1.2313237049813155, 0.957784475498303, -1.1406223569845264, -0.49630400948336617, 0.4214539080410668, -0.43815570558638767, -0.5224644695928357]","[-7.899171483694422, 4.976660968934503, -4.267273770188816, -2.0781730856181717, 1.8325407621664043, -1.2304192770403228, 0.02696466504713518, -0.020292721616898508]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
26             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
26     1.367399     -1.026614                    0.77367  ","['Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.0266138406389769, -1.3522890146035487, 0.957784475498303, 1.1350628653988981, 1.5356528296221867, 0.7736696085081787, 1.3673986785078533]","[-8.120537539666199, -5.205517188328829, 4.4262907977104, -4.039725865360075, 2.9665207054231226, -2.2661785531552185, 0.2721666505919097, -0.07279921590117847]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
27             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
27    -1.340933      1.231324                   1.421737  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 1.2313237049813155, 0.957784475498303, -1.7095436625803826, -0.21097567444330495, 0.14290417764578683, 1.421736647558686, -1.3409328976335082]","[-7.985257791139386, 5.065993890717054, -3.9676113574295395, -2.3610247850575314, 2.0515792238829906, 0.5366904275536581, 0.40573515558466927, -0.27890460793969263]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
28             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
28     1.367399     -1.026614                  -1.170532  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.0266138406389769, 0.957784475498303, -1.1406223569845264, -0.49630400948336617, 0.4214539080410668, -1.1705315086433428, 1.3673986785078533]","[-7.987329480555526, -5.182981357662771, -4.010771442684836, -2.5421990364788054, 1.9972145641431334, -1.1916431991102414, -0.2818470483993653, -0.013162699924957657]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
29              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
29    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -0.6757701577126913, 0.2645715506234637, 0.5661415598030419, 0.1023549321711691, -0.41419528314477305, 1.421736647558686, -1.3409328976335082]","[7.843946981899542, 3.9092535939097584, -1.2050827536287136, 1.1679937782803653, 0.5638409871315971, 0.49491249252334446, 0.4531384878588698, 0.08283739335084701]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
30             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
30    -0.438156     -1.026614                   1.421737  ","['Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, -1.0266138406389769, -1.3522890146035487, 0.957784475498303, 1.1350628653988981, 1.5356528296221867, 1.421736647558686, -0.43815570558638767]","[-8.02789292527473, -5.195566171764591, 4.416543860781608, -3.963516036901197, 2.939377127100807, -2.2018694741138245, 0.42809838134692585, 0.18152305569903135]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
31             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
31     0.464621      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, 0.12560256945767148, -0.0027797457928142055, 0.4646214864607328]","[-7.763247481028584, 4.557165837591983, -4.010079782051788, -1.2010736908451176, 0.5716981582170358, -0.21902448298595373, 0.2058871001580209, 0.04963330492227602]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
32              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
32    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 1.2313237049813155, -0.6757701577126913, 0.2645715506234637, 0.5661415598030419, -0.41419528314477305, 0.12560256945767148, -1.3409328976335082]","[8.06807781627295, 4.911700473608599, 4.085023563976366, -1.0191311488724697, 0.9649256680833856, 0.5400493859590368, -0.1578914942467732, -0.11403475100889869]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
33             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
33     0.464621      0.102355                  -0.522464  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Surface_Area', 'Glazing_Area', 'Orientation', 'Wall_Area', 'Glazing_Area_Distribution']","[-0.9838438483563932, -0.9718512345501338, 0.957784475498303, 0.9785533688316267, 0.1023549321711691, 0.4646214864607328, -0.0027797457928142055, -0.5224644695928357]","[-7.890649944056832, 4.497227970286985, -4.012153901611445, -1.0331065935255384, 0.665373750489259, -0.3457385354772694, 0.2339042531941515, 0.009644561069141912]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
34              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
34    -0.438156      0.102355                   0.125603  ","['Overall_Height', 'Relative_Compactness', 'Roof_Area', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, 2.0716510058771824, -1.4925474743181886, -0.5717010513886703, -1.806943935121173, 0.1023549321711691, 0.12560256945767148, -0.43815570558638767]","[8.052021217663103, -5.792683853378931, 3.9231270563410754, -2.3053030726691977, 2.244933774191843, 0.9200946901162286, -0.027905257213797878, 0.0210061009054132]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
35             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
35    -1.340933      0.102355                   0.125603  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -1.2202883687830228, 2.2729054765906103, -0.020756784416597472, 0.1023549321711691, -0.1356455527494931, 0.12560256945767148, -1.3409328976335082]","[7.8127732749718115, 3.960046204750089, 2.6774493610935433, -0.8231877030860508, 0.737427125748148, 0.4727511434804571, -0.26590191297539584, -0.057476773181040455]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
36             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
36    -1.340933      1.231324                   0.125603  ","['Overall_Height', 'Glazing_Area', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 1.2313237049813155, 0.957784475498303, -1.7095436625803826, -0.21097567444330495, 0.14290417764578683, 0.12560256945767148, -1.3409328976335082]","[-8.039415867444925, 4.878659603516668, -3.973587775433419, -2.408560430430332, 2.0187536923430818, 0.5532608639968538, -0.05085586301174008, -0.014614919091044365]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
37             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
37    -1.340933      0.102355                   1.421737  ","['Overall_Height', 'Roof_Area', 'Wall_Area', 'Relative_Compactness', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -1.2202883687830228, 2.2729054765906103, -0.020756784416597472, 0.1023549321711691, -0.1356455527494931, 1.421736647558686, -1.3409328976335082]","[7.990037720793682, 3.7859776404032583, 2.9099517636326913, -1.1170714066918437, 0.6592030740472089, 0.5083742716856299, 0.18632670568095908, -0.04877695715937942]"
